,Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Adj Close,QQQ_Volume,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Adj Close,IWM_Volume,unemployment_Actual,unemployment_Forecast,unemployment_Previous,Announcement_Day
293,3/5/2019,279.540009,279.76001,278.410004,279.019989,256.338898,59114600,174.550003,175.089996,173.690002,174.550003,168.674576,22319900,156.940002,156.949997,155.960007,156.080002,145.727585,16798200,4.00%,3.90%,3.90%,FALSE
294,3/6/2019,279.149994,279.160004,276.970001,277.329987,254.786301,75039800,174.720001,174.75,173.279999,173.559998,167.717941,27194600,156.020004,156.080002,152.880005,153.020004,142.870529,29604600,4.00%,3.90%,3.90%,FALSE
295,3/7/2019,276.829987,276.98999,274.070007,275.01001,252.654999,94885100,173.119995,173.179993,170.789993,171.429993,165.659622,39407400,153.020004,153.139999,151.369995,151.679993,141.619431,26822500,4.00%,3.90%,3.90%,FALSE
296,3/8/2019,272.940002,274.649994,272.420013,274.459991,252.149719,85795800,169.509995,171.259995,169.339996,171.169998,165.40834,39303200,150.839996,151.759995,150.610001,151.639999,141.582062,20466800,3.80%,3.90%,4.00%,TRUE
297,3/11/2019,275.26001,278.619995,275.230011,278.440002,255.806122,65098900,171.880005,174.850006,171.850006,174.729996,168.848541,30518400,152.110001,154.309998,151.899994,154.289993,144.056244,20854500,3.80%,3.90%,4.00%,FALSE
298,3/12/2019,279.059998,280.070007,278.850006,279.48999,256.770752,79667500,175.190002,176.139999,174.770004,175.690002,169.77626,33953500,154.399994,154.979996,153.800003,154.369995,144.130981,18966800,3.80%,3.90%,4.00%,FALSE
299,3/13/2019,280.480011,282.380005,280.299988,281.339996,258.470367,80639200,176.600006,177.929993,176.350006,177.009995,171.051788,42426100,154.919998,155.729996,154.75,154.979996,144.7005,24109100,3.80%,3.90%,4.00%,FALSE
300,3/14/2019,281.369995,281.839996,280.670013,281.160004,258.304993,67518400,177.130005,177.339996,176.660004,176.710007,170.761917,23751500,154.899994,155.020004,154.199997,154.350006,144.112305,14217500,3.80%,3.90%,4.00%,FALSE
301,3/15/2019,280.540009,282.209991,280.329987,281.309998,259.581177,81309000,177.399994,178.880005,177.279999,178.350006,172.346695,38192000,154.529999,155.869995,154.330002,154.759995,144.495117,22025900,3.80%,3.90%,4.00%,FALSE
302,3/18/2019,281.549988,282.660004,281.299988,282.329987,260.5224,62199800,177.949997,178.990005,177.589996,178.449997,172.757172,32935100,155.059998,156.449997,154.479996,155.75,145.419434,24510200,3.80%,3.90%,4.00%,FALSE
303,3/19/2019,283.51001,284.359985,281.410004,282.399994,260.586975,90268100,179.179993,180,178.289993,179.050003,173.338043,36893300,156.479996,156.529999,154.570007,154.960007,144.681854,18633100,3.80%,3.90%,4.00%,FALSE
304,3/20/2019,282.160004,283.5,280.320007,281.549988,259.802582,84609200,179.059998,180.860001,178.240005,179.759995,174.02536,50105000,154.539993,155.419998,152.410004,153.259995,143.476059,29463200,3.80%,3.90%,4.00%,FALSE
305,3/21/2019,280.640015,285.179993,280.589996,284.730011,262.736969,79550400,179.220001,182.830002,179.199997,182.570007,176.745758,42428500,152.729996,156.059998,152.729996,155.270004,145.357742,31845000,3.80%,3.90%,4.00%,FALSE
306,3/22/2019,283.220001,283.799988,279.179993,279.25,257.680359,122659300,181.779999,182.270004,178.369995,178.559998,172.863647,70794500,154.199997,154.539993,149.570007,149.619995,140.068451,40663000,3.80%,3.90%,4.00%,FALSE
307,3/25/2019,278.869995,280.190002,277.640015,279.040009,257.486603,85575200,177.910004,178.839996,176.929993,178.220001,172.534485,46336500,149.479996,151.320007,148.410004,150.279999,140.686295,26454700,3.80%,3.90%,4.00%,FALSE
308,3/26/2019,280.98999,282.179993,279.559998,281.119995,259.405914,68125900,179.600006,180.690002,178.139999,179.050003,173.338043,33248100,151.470001,152.820007,150.789993,151.860001,142.165436,21308600,3.80%,3.90%,4.00%,FALSE
309,3/27/2019,281.109985,281.76001,277.929993,279.649994,258.049408,72224700,179.320007,179.720001,176.600006,177.899994,172.224731,37096700,151.710007,152.210007,149.479996,151.270004,141.613098,23477100,3.80%,3.90%,4.00%,FALSE
310,3/28/2019,280.350006,281.209991,279.070007,280.709991,259.027588,56238500,178.360001,178.979996,177.240005,178.309998,172.621643,30368200,151.789993,152.929993,150.929993,152.619995,142.876877,19473300,3.80%,3.90%,4.00%,FALSE
311,3/29/2019,282.390015,282.839996,281.140015,282.480011,260.660797,82186800,179.690002,179.830002,178.589996,179.660004,173.928558,35205500,153.679993,153.970001,152.100006,153.089996,143.316925,28298900,3.80%,3.90%,4.00%,FALSE
312,4/1/2019,284.700012,286.160004,284.399994,285.829987,263.752014,77617900,181.509995,182.259995,180.770004,182.039993,176.232666,30969500,154.289993,154.919998,153.720001,154.759995,144.880295,20075200,3.80%,3.90%,4.00%,FALSE
313,4/2/2019,286.040009,286.230011,285.089996,285.970001,263.881256,40070400,182.240005,182.910004,181.779999,182.729996,176.90062,22645200,154.869995,154.880005,153.509995,154.360001,144.505859,18253500,3.80%,3.90%,4.00%,FALSE
314,4/3/2019,287.320007,287.76001,285.75,286.420013,264.296478,68243200,183.759995,184.919998,183.210007,183.779999,177.91713,31633500,155.740005,156.149994,154.729996,155.160004,145.254776,19554700,3.80%,3.90%,4.00%,FALSE
315,4/4/2019,286.779999,287.459991,286.01001,287.179993,264.997772,48997500,183.830002,184.5,182.649994,183.710007,177.84935,28530800,155.279999,156.009995,154.839996,155.919998,145.966217,15909500,3.80%,3.90%,4.00%,FALSE
316,4/5/2019,287.920013,288.630005,287.600006,288.570007,266.280426,58621700,184.240005,184.770004,184.020004,184.660004,178.769058,25674700,156.300003,157.470001,156.190002,157.380005,147.333038,21379000,3.80%,3.80%,3.80%,TRUE
317,4/8/2019,288.100006,288.910004,287.369995,288.790009,266.483429,53566300,184.360001,185.279999,183.630005,185.130005,179.22406,22697500,156.850006,157.5,156.070007,157.119995,147.089615,14202400,3.80%,3.80%,3.80%,FALSE
318,4/9/2019,287.720001,288.079987,286.700012,287.309998,265.117737,66142300,184.5,185.110001,184.089996,184.479996,178.594803,25631900,156.460007,156.699997,154.910004,155.199997,145.292206,18534200,3.80%,3.80%,3.80%,FALSE
319,4/10/2019,287.769989,288.390015,287.309998,288.290009,266.022064,52601500,184.720001,185.529999,184.520004,185.470001,179.553238,24563000,155.479996,157.360001,155.330002,157.309998,147.267517,18938800,3.80%,3.80%,3.80%,FALSE
320,4/11/2019,288.829987,288.839996,287.579987,288.209991,265.948242,55093100,185.779999,185.779999,184.690002,185.029999,179.127243,20654100,157.520004,157.679993,156.809998,157.110001,147.080276,12218700,3.80%,3.80%,3.80%,FALSE
321,4/12/2019,290,290.470001,288.26001,290.160004,267.747681,69727800,185.850006,185.949997,185.059998,185.830002,179.901718,24989100,158.130005,158.160004,157.110001,157.679993,147.613892,14120300,3.80%,3.80%,3.80%,FALSE
322,4/15/2019,290.23999,290.350006,289.079987,289.970001,267.572266,49596700,185.839996,186.070007,184.619995,185.860001,179.930786,21073000,157.949997,158.100006,156.5,157.169998,147.136444,10964000,3.80%,3.80%,3.80%,FALSE
323,4/16/2019,290.950012,291.01001,289.5,290.160004,267.747681,52153200,186.539993,186.910004,185.929993,186.5,180.550323,27195700,157.710007,157.899994,156.979996,157.539993,147.482803,16782900,3.80%,3.80%,3.80%,FALSE
324,4/17/2019,291.399994,291.429993,288.98999,289.450012,267.092468,58268300,187.75,187.929993,186.600006,187.149994,181.179611,29651600,158.089996,158.110001,155.199997,156.100006,146.134735,17108500,3.80%,3.80%,3.80%,FALSE
325,4/18/2019,290.100006,290.320007,288.660004,290.019989,267.618439,68708500,187.460007,187.789993,186.289993,187.389999,181.411957,28580900,156.110001,156.279999,154.660004,155.639999,145.704117,23276300,3.80%,3.80%,3.80%,FALSE
326,4/22/2019,289.170013,290.440002,289.070007,290.269989,267.849091,40160100,186.570007,187.990005,186.429993,187.919998,181.925049,17936000,155.309998,155.809998,154.520004,155.229996,145.320297,15596800,3.80%,3.80%,3.80%,FALSE
327,4/23/2019,290.679993,293.140015,290.420013,292.880005,270.257599,52246600,188.399994,190.539993,188.130005,190.309998,184.238785,33665600,155.369995,158.050003,155.360001,157.570007,147.510925,23396100,3.80%,3.80%,3.80%,FALSE
328,4/24/2019,292.790009,293.160004,292.070007,292.230011,269.657684,50392900,190.470001,190.710007,189.649994,189.710007,183.657959,24977100,157.619995,158.690002,157.369995,158.059998,147.96962,18053100,3.80%,3.80%,3.80%,FALSE
329,4/25/2019,292.119995,292.779999,290.730011,292.049988,269.491577,57770900,191.130005,191.220001,189.449997,190.479996,184.403366,29517500,157.330002,157.470001,155.470001,156.75,146.74324,19365100,3.80%,3.80%,3.80%,FALSE
330,4/26/2019,292.100006,293.48999,291.23999,293.410004,270.746674,50916400,190.179993,190.690002,188.589996,190.649994,184.567917,26359500,156.960007,158.490005,156.399994,158.270004,148.166214,16999100,3.80%,3.80%,3.80%,FALSE
331,4/29/2019,293.51001,294.450012,293.410004,293.869995,271.17099,57197700,190.649994,191.320007,190.339996,191.020004,184.926178,21716200,158.619995,159.610001,158.490005,159.029999,148.877762,13698900,3.80%,3.80%,3.80%,FALSE
332,4/30/2019,293.48999,294.339996,291.920013,294.019989,271.309448,81111700,189.479996,189.850006,188.210007,189.539993,183.493362,31495300,159.149994,159.190002,156.960007,158.289993,148.184937,24127500,3.80%,3.80%,3.80%,FALSE
333,5/1/2019,294.720001,294.950012,291.799988,291.809998,269.270142,71671900,190.779999,191.320007,188.800003,188.929993,182.902817,34797100,158.669998,158.729996,156.710007,156.789993,146.780685,17734300,3.80%,3.80%,3.80%,FALSE
334,5/2/2019,291.679993,292.700012,289.519989,291.179993,268.688873,65030200,188.869995,189.850006,186.869995,188.110001,182.108948,44110100,156.639999,158.149994,155.679993,157.520004,147.464157,22715700,3.80%,3.80%,3.80%,FALSE
335,5/3/2019,292.820007,294.339996,291.299988,294.029999,271.318695,56543700,189.669998,191.25,189.330002,191.110001,185.013275,30386200,158.309998,160.639999,158.190002,160.529999,150.281921,20178800,3.60%,3.80%,3.80%,TRUE
336,5/6/2019,289.25,293.309998,288.899994,292.820007,270.202209,107198100,187.050003,190.199997,186.759995,189.940002,183.880615,38371800,158.179993,161.110001,158.009995,160.710007,150.450455,21262100,3.60%,3.80%,3.80%,FALSE
337,5/7/2019,290.149994,290.809998,285.809998,287.929993,265.689819,144729900,187.869995,188.669998,184.509995,186.240005,180.298645,58818100,159.309998,159.869995,156.25,157.529999,147.47345,25434500,3.60%,3.80%,3.80%,FALSE
338,5/8/2019,287.529999,289.429993,286.869995,287.529999,265.320709,91568300,185.630005,187.169998,184.960007,185.770004,179.843643,37165300,157.259995,158.089996,156.649994,156.759995,146.75264,16113700,3.60%,3.80%,3.80%,FALSE
339,5/9/2019,285.230011,287.329987,283.299988,286.660004,264.517975,103471100,183.699997,185.410004,182.089996,184.770004,178.875549,55351700,155.520004,156.649994,153.740005,156.190002,146.219009,25259900,3.60%,3.80%,3.80%,FALSE
340,5/10/2019,285.619995,288.940002,282.299988,288.100006,265.846771,112429300,184.110001,185.889999,181.029999,185,179.098267,58526400,155.589996,156.830002,153.669998,156.619995,146.621567,26544700,3.60%,3.80%,3.80%,FALSE
341,5/13/2019,282.420013,283.48999,279.929993,280.859985,259.165985,127290500,180.289993,181.259995,178.059998,178.580002,172.88298,67185800,153.690002,154.020004,151.160004,151.630005,141.950119,26936500,3.60%,3.80%,3.80%,FALSE
342,5/14/2019,281.98999,285.100006,281.850006,283.399994,261.509705,77003200,179.520004,181.630005,178.860001,180.539993,174.780487,43360600,151.960007,154.169998,151.699997,153.539993,143.73819,15519200,3.60%,3.80%,3.80%,FALSE
343,5/15/2019,281.589996,285.769989,281.359985,285.059998,263.041565,73956400,179.350006,183.550003,179.309998,183.089996,177.249115,40944500,152.399994,154.410004,152.070007,154.039993,144.206238,18410600,3.60%,3.80%,3.80%,FALSE
344,5/16/2019,285.839996,289.209991,285.76001,287.700012,265.47757,76749600,183.169998,186.070007,182.949997,184.929993,179.030441,39281200,154.509995,156.179993,154.440002,155,145.10495,13772100,3.60%,3.80%,3.80%,FALSE
345,5/17/2019,285.140015,288.600006,285.119995,285.839996,263.761261,100353000,183.100006,185.580002,182.880005,183.039993,177.200714,44702300,153.820007,155.270004,152.660004,152.839996,143.082886,21534000,3.60%,3.80%,3.80%,FALSE
346,5/20/2019,284.059998,285.959991,283.119995,283.950012,262.017365,62877600,180.490005,181.179993,179.339996,179.949997,174.20932,38608300,151.929993,152.820007,151.410004,151.779999,142.090515,18689800,3.60%,3.80%,3.80%,FALSE
347,5/21/2019,285.829987,286.929993,285.549988,286.51001,264.379547,46847100,181.5,182.330002,180.919998,181.830002,176.029343,31613800,152.630005,154.039993,152.580002,153.820007,144.000305,11659100,3.60%,3.80%,3.80%,FALSE
348,5/22/2019,285.450012,286.690002,285.100006,285.630005,263.567505,49482500,180.820007,182.070007,180.75,181.020004,175.245178,24332600,153.220001,153.589996,152,152.529999,142.792664,13922600,3.60%,3.80%,3.80%,FALSE
349,5/23/2019,283.160004,283.209991,280.570007,282.140015,260.347137,98733800,178.940002,179.020004,177.139999,178.25,172.563538,45351300,151.059998,151.059998,148.580002,149.389999,139.853119,26379400,3.60%,3.80%,3.80%,FALSE
350,5/24/2019,283.73999,284.200012,282.089996,282.779999,260.937592,55268100,179.210007,179.850006,177.940002,178.160004,172.476471,25903300,150.380005,151.089996,149.789993,150.789993,141.163757,16093100,3.60%,3.80%,3.80%,FALSE
351,5/28/2019,283.089996,284.149994,280.130005,280.149994,258.510773,70029400,178.660004,179.660004,177.470001,177.490005,171.827759,24763800,151.009995,151.649994,149.580002,149.589996,140.040375,14042200,3.60%,3.80%,3.80%,FALSE
352,5/29/2019,278.910004,279.359985,276.709991,278.269989,256.776031,104972900,176.389999,177,175.089996,176.029999,170.414368,42178800,148.839996,148.929993,147.360001,148.339996,138.870148,22622300,3.60%,3.80%,3.80%,FALSE
353,5/30/2019,279.109985,280.040009,277.809998,279.029999,257.477356,62523800,176.5,177.270004,175.770004,176.770004,171.130783,30354800,148.75,149.580002,147.039993,147.929993,138.486313,17739100,3.60%,3.80%,3.80%,FALSE
354,5/31/2019,276.200012,277.119995,275.23999,275.269989,254.007721,86862800,174.690002,175.289993,173.869995,173.949997,168.400696,45446200,146.190002,146.839996,145.320007,145.860001,136.548477,25411300,3.60%,3.80%,3.80%,FALSE
355,6/3/2019,275.309998,276.549988,273.089996,274.570007,253.36174,96428000,173.479996,173.949997,169.270004,170.119995,164.692871,75842300,146.130005,147.210007,145.330002,146.369995,137.025894,26554500,3.60%,3.80%,3.80%,FALSE
356,6/4/2019,277.119995,280.679993,276.619995,280.529999,258.86145,77231900,172.029999,174.970001,171.369995,174.910004,169.330093,47797800,147.919998,150.289993,146.419998,150.160004,140.573959,21217600,3.60%,3.80%,3.80%,FALSE
357,6/5/2019,282.329987,282.98999,280.320007,282.959991,261.10376,71169700,176.580002,176.610001,174.380005,176.210007,170.588623,34412700,150.759995,150.889999,148.610001,150.190002,140.602005,18184100,3.60%,3.80%,3.80%,FALSE
358,6/6/2019,283.290009,285.549988,282.570007,284.799988,262.801605,69430400,176.509995,178.039993,175.729996,177.610001,171.943954,29913200,150.119995,150.520004,148.309998,149.800003,140.236969,20772500,3.60%,3.80%,3.80%,FALSE
359,6/7/2019,285.929993,288.850006,285.73999,287.649994,265.431458,74272200,178.559998,181.770004,178.330002,181.039993,175.264526,45888300,150.350006,151.509995,150.020004,150.860001,141.229294,17107500,3.60%,3.60%,3.60%,TRUE
360,6/10/2019,289.369995,290.820007,288.869995,288.970001,266.649475,60799100,182.25,184.850006,182.210007,183.149994,177.307251,41385300,151.449997,153.139999,151.449997,151.75,142.062469,18912300,3.60%,3.60%,3.60%,FALSE
361,6/11/2019,290.98999,291.399994,288.179993,288.899994,266.584839,58641300,185.059998,185.399994,182.779999,183.399994,177.54924,41260300,152.869995,153.229996,150.580002,151.300003,141.641205,15373000,3.60%,3.60%,3.60%,FALSE
362,6/12/2019,288.640015,289.26001,287.820007,288.390015,266.114319,47096300,182.899994,183.279999,182,182.339996,176.523056,27758100,151.179993,151.779999,150.619995,151.470001,141.800308,11957600,3.60%,3.60%,3.60%,FALSE
363,6/13/2019,289.399994,289.980011,288.619995,289.579987,267.212402,48945200,183.100006,183.869995,182.740005,183.419998,177.568573,23715800,152.309998,153.179993,151.869995,153.070007,143.298218,14839400,3.60%,3.60%,3.60%,FALSE
364,6/14/2019,289.26001,289.929993,288.410004,289.26001,266.917145,52324700,182.479996,183.110001,181.940002,182.639999,176.813492,22844100,152.880005,152.940002,151.720001,151.729996,142.043732,16154800,3.60%,3.60%,3.60%,FALSE
365,6/17/2019,289.519989,290.220001,289.179993,289.369995,267.018555,39205700,183.039993,184.25,182.839996,183.740005,177.878433,20379500,151.869995,152.899994,151.669998,152.240005,143.02356,12509300,3.60%,3.60%,3.60%,FALSE
366,6/18/2019,291.390015,293.570007,290.98999,292.399994,269.814636,85434800,185.910004,187.720001,185.429993,186.410004,180.463257,48177300,153.270004,155.149994,152.259995,154.009995,144.686432,22100800,3.60%,3.60%,3.60%,FALSE
367,6/19/2019,292.549988,293.649994,291.470001,293.059998,270.423584,78674400,186.660004,187.529999,185.570007,187.110001,181.140869,31672900,154.190002,154.699997,153.399994,154.559998,145.203156,15625000,3.60%,3.60%,3.60%,FALSE
368,6/20/2019,296.040009,296.309998,293.130005,295.859985,273.007324,116570000,189.720001,189.759995,187.160004,188.850006,182.825378,40922000,156.050003,156.220001,154.440002,155.289993,145.888947,17595700,3.60%,3.60%,3.60%,FALSE
369,6/21/2019,294.130005,295.519989,293.76001,294,272.610413,83309500,188.630005,189.770004,188.169998,188.570007,182.554352,39980400,155.130005,155.169998,153.610001,153.949997,144.630035,19854400,3.60%,3.60%,3.60%,FALSE
370,6/24/2019,294.230011,294.579987,293.470001,293.640015,272.276642,47582700,188.529999,188.720001,188.059998,188.160004,182.56015,19375200,154.360001,154.410004,152,152.080002,142.87326,24002600,3.60%,3.60%,3.60%,FALSE
371,6/25/2019,293.700012,293.730011,290.640015,290.76001,269.606201,82028700,188.029999,188.139999,184.649994,184.929993,179.426254,33921100,152.309998,152.5,151,151.149994,141.999573,17462200,3.60%,3.60%,3.60%,FALSE
372,6/26/2019,291.75,292.309998,290.350006,290.470001,269.337311,51584900,186.160004,187.330002,185.490005,185.789993,180.260651,22595700,151.699997,152.220001,150.759995,150.800003,141.670761,15726900,3.60%,3.60%,3.60%,FALSE
373,6/27/2019,291.309998,292.059998,290.890015,291.5,270.292389,40355200,186.460007,186.940002,185.990005,186.5,180.949539,19709200,151.240005,153.770004,151.240005,153.630005,144.329422,22278400,3.60%,3.60%,3.60%,FALSE
374,6/28/2019,292.579987,293.549988,292.01001,293,271.683197,59350900,186.949997,187.149994,186.070007,186.740005,181.182419,21179200,153.949997,156.020004,153.940002,155.5,146.086212,35089900,3.60%,3.60%,3.60%,FALSE
375,7/1/2019,296.679993,296.920013,294.329987,295.660004,274.149658,78705600,190.320007,190.570007,188.380005,189.259995,183.627411,31025600,157.539993,158.029999,155.220001,156.100006,146.649918,22850500,3.60%,3.60%,3.60%,FALSE
376,7/2/2019,295.609985,296.48999,294.679993,296.429993,274.863678,61504500,189.199997,190.029999,188.660004,190.009995,184.355087,18035800,156.020004,156.119995,154.259995,155.149994,145.757401,19024600,3.60%,3.60%,3.60%,FALSE
377,7/3/2019,297.179993,298.820007,297.019989,298.799988,277.061279,40898900,190.490005,191.440002,190.289993,191.440002,185.742538,15792100,155.600006,156.339996,155.169998,156.259995,146.800201,9115100,3.60%,3.60%,3.60%,FALSE
378,7/5/2019,297.440002,298.640015,296.01001,298.459991,276.745941,51677300,190.130005,191.399994,189.389999,191.050003,185.364151,21415600,155.490005,156.740005,154.860001,156.679993,147.194794,14156700,3.70%,3.60%,3.60%,TRUE
379,7/8/2019,297.01001,298.26001,296.220001,296.820007,275.225342,45841800,189.809998,189.869995,188.929993,189.710007,184.064011,17598800,156.210007,156.479996,154.889999,155.190002,145.794998,9735700,3.70%,3.60%,3.60%,FALSE
380,7/9/2019,295.540009,297.519989,295.480011,297.190002,275.56842,41101300,188.809998,190.899994,188.649994,190.660004,184.985794,19193500,154.539993,155.429993,154.479996,155.399994,145.992264,12381600,3.70%,3.60%,3.60%,FALSE
381,7/10/2019,298.369995,299.660004,297.779999,298.609985,276.885071,58448500,191.820007,193.089996,191.470001,192.559998,186.829208,28374500,156.199997,156.559998,154.850006,155.669998,146.245926,17325400,3.70%,3.60%,3.60%,FALSE
382,7/11/2019,299.320007,299.579987,298.200012,299.309998,277.534149,50826100,192.850006,193.339996,191.809998,192.419998,186.693359,23736100,155.889999,155.940002,154.220001,154.910004,145.531982,14260800,3.70%,3.60%,3.60%,FALSE
383,7/12/2019,299.850006,300.730011,299.51001,300.649994,278.776642,40326000,192.630005,193.539993,192.449997,193.529999,187.77037,20211900,155.139999,156.669998,154.880005,156.110001,146.659286,16678000,3.70%,3.60%,3.60%,FALSE
384,7/15/2019,301.130005,301.130005,300.190002,300.75,278.869446,33900000,193.979996,194.190002,193.440002,194.149994,188.371887,15606100,156.559998,156.589996,154.850006,155.289993,145.888947,12194300,3.70%,3.60%,3.60%,FALSE
385,7/16/2019,300.649994,300.880005,299.440002,299.779999,277.969971,36650100,193.910004,194.089996,192.559998,193.149994,187.401657,20190900,155.130005,156.199997,154.669998,155.240005,145.841949,15152700,3.70%,3.60%,3.60%,FALSE
386,7/17/2019,299.75,299.929993,297.73999,297.73999,276.07843,36036300,193.149994,193.490005,192.179993,192.199997,186.479904,16765100,155.240005,155.339996,153.729996,154.130005,144.799164,14155100,3.70%,3.60%,3.60%,FALSE
387,7/18/2019,297.190002,299.25,296.700012,298.829987,277.089111,51392600,191.289993,192.789993,190.690002,192.419998,186.693359,28877000,154.080002,155.009995,153.729996,154.710007,145.34404,15705500,3.70%,3.60%,3.60%,FALSE
388,7/19/2019,300.040009,300.070007,296.980011,297.170013,275.549896,58678600,193.740005,193.830002,190.809998,191.009995,185.325317,29387900,154.940002,155.429993,153.820007,153.820007,144.507919,17182600,3.70%,3.60%,3.60%,FALSE
389,7/22/2019,297.609985,298.5,297.040009,297.899994,276.226776,43638100,191.440002,192.940002,191.440002,192.529999,186.800079,18954900,154.240005,154.699997,153.399994,153.679993,144.376404,14474600,3.70%,3.60%,3.60%,FALSE
390,7/23/2019,299.140015,300.029999,298.220001,300.029999,278.201752,44564500,193.580002,193.809998,192.289993,193.789993,188.022552,23786700,154.279999,154.720001,153.539993,154.699997,145.334625,15493200,3.70%,3.60%,3.60%,FALSE
391,7/24/2019,299.190002,301.440002,299.089996,301.440002,279.509216,47213200,193.050003,195.160004,193.029999,195.149994,189.342087,20422900,154.289993,157.449997,154.119995,157.259995,147.739685,23823100,3.70%,3.60%,3.60%,FALSE
392,7/25/2019,300.940002,301,299.109985,300,278.173981,55394100,194.490005,194.520004,192.929993,193.300003,187.54715,23434700,157.179993,157.240005,155.089996,155.360001,145.954697,17902500,3.70%,3.60%,3.60%,FALSE
393,7/26/2019,300.76001,302.230011,300.619995,302.01001,280.03772,45084100,194.529999,195.550003,194.429993,195.289993,189.477936,20431200,155.580002,157.419998,155.5,157.199997,147.683319,14260300,3.70%,3.60%,3.60%,FALSE
394,7/29/2019,301.880005,302.01001,300.850006,301.459991,279.527679,38126500,195.110001,195.179993,193.389999,194.619995,188.82785,20451700,157.190002,157.360001,155.600006,156.149994,146.696884,13192200,3.70%,3.60%,3.60%,FALSE
395,7/30/2019,299.910004,301.170013,299.48999,300.720001,278.841583,45849000,193.130005,194.539993,192.990005,193.779999,188.012894,18705000,155.059998,157.839996,154.710007,157.839996,148.284561,1200,3.70%,3.60%,3.60%,FALSE
396,7/31/2019,300.98999,301.200012,295.200012,297.429993,275.790924,104245200,194.300003,194.429993,189.320007,191.100006,185.412628,41627500,157.779999,159.229996,155.550003,156.559998,147.082047,40445900,3.70%,3.60%,3.60%,FALSE
397,8/1/2019,297.600006,300.869995,293.959991,294.839996,273.389343,142646600,191.429993,194.979996,189.229996,190.149994,184.490891,63251600,156.880005,158.169998,153.589996,154.289993,144.949493,38070200,3.70%,3.60%,3.60%,FALSE
398,8/2/2019,293.850006,294.119995,290.899994,292.619995,271.330872,116749700,188.720001,188.990005,186.210007,187.350006,181.774246,55214000,153.350006,153.75,151.279999,152.580002,143.343002,30148300,3.70%,3.60%,3.70%,TRUE
399,8/5/2019,288.089996,288.209991,281.720001,283.820007,263.171112,178745400,183.429993,183.509995,179.199997,180.729996,175.351257,75040000,149.779999,149.919998,146.210007,148,139.040268,39221500,3.70%,3.60%,3.70%,FALSE
400,8/6/2019,285.910004,288.040009,284.279999,287.799988,266.861511,120711700,182.399994,183.800003,181.070007,183.259995,177.805954,41897200,148.899994,149.699997,147.380005,149.360001,140.317902,24283300,3.70%,3.60%,3.70%,FALSE
401,8/7/2019,284.399994,288.820007,282.040009,287.970001,267.019135,140572300,181.270004,184.509995,179.889999,184.25,178.766495,49990600,147.919998,149.710007,146.690002,149.320007,140.280365,23952100,3.70%,3.60%,3.70%,FALSE
402,8/8/2019,289.619995,293.619995,289.01001,293.619995,272.258087,87713900,185.080002,188.320007,184.570007,188.259995,182.65715,38418100,150.149994,152.630005,149.990005,152.539993,143.30542,19415600,3.70%,3.60%,3.70%,FALSE
403,8/9/2019,292.579987,293.23999,289.649994,291.619995,270.403595,93730000,187.360001,188,185.029999,186.490005,180.93988,33608900,152.089996,152.149994,150.029999,150.619995,141.501648,19313200,3.70%,3.60%,3.70%,FALSE
404,8/12/2019,289.959991,291.609985,287.019989,288.070007,267.111938,65527600,185.339996,185.899994,183.5,184.350006,178.863556,24642900,149.809998,150.119995,148.330002,148.669998,139.669724,15963000,3.70%,3.60%,3.70%,FALSE
405,8/13/2019,287.73999,294.149994,287.359985,292.549988,271.265961,94299800,184.190002,189.679993,184.020004,188.389999,182.783295,40241900,148.339996,151.789993,147.669998,150.270004,141.172852,21912600,3.70%,3.60%,3.70%,FALSE
406,8/14/2019,288.070007,288.73999,283.76001,283.899994,263.2453,135622100,185.360001,185.949997,182.419998,182.759995,177.320831,51000500,147.949997,147.979996,145.720001,146.070007,137.227097,28235800,3.70%,3.60%,3.70%,FALSE
407,8/15/2019,284.880005,285.640015,282.390015,284.649994,263.940674,99556600,183,183.589996,181.160004,182.550003,177.117081,36685000,146.619995,146.669998,144.789993,145.490005,136.682205,24202400,3.70%,3.60%,3.70%,FALSE
408,8/16/2019,286.480011,289.329987,284.709991,288.850006,267.835205,83018300,184.210007,185.949997,184.100006,185.479996,179.9599,32781400,146.139999,148.910004,146.110001,148.630005,139.632111,22783400,3.70%,3.60%,3.70%,FALSE
409,8/19/2019,292.190002,293.079987,291.440002,292.329987,271.061951,53571800,188.160004,188.830002,187.5,188.429993,182.822113,22494100,150.320007,150.889999,149.949997,150.130005,141.041351,17023400,3.70%,3.60%,3.70%,FALSE
410,8/20/2019,291.769989,292.359985,289.950012,290.089996,268.984924,51596400,187.960007,188.639999,186.919998,186.970001,181.405579,19902900,149.919998,150.009995,148.990005,149.149994,140.120636,13324100,3.70%,3.60%,3.70%,FALSE
411,8/21/2019,292.480011,292.859985,291.720001,292.450012,271.173218,49524700,188.610001,189.229996,187.960007,188.630005,183.016174,20418500,150.619995,150.649994,149.789993,150.380005,141.276215,13446100,3.70%,3.60%,3.70%,FALSE
