Date,Open,High,Low,Close,Adj Close,Volume
4/30/2018,162.470001,163.479996,160.539993,160.940002,154.469833,35615300
5/1/2018,160.520004,162.800003,160.139999,162.779999,156.23587,36513500
5/2/2018,163.059998,163.570007,161.630005,161.820007,155.314438,38646800
5/3/2018,161,162.399994,159.220001,161.800003,155.295273,60337100
5/4/2018,161.100006,165.25,160.979996,164.869995,158.241852,41543200
5/7/2018,165.639999,166.779999,165.509995,166.240005,159.556747,32500200
5/8/2018,165.889999,166.429993,164.860001,166.070007,159.393646,26040200
5/9/2018,166.369995,168,165.779999,167.880005,161.130814,29122700
5/10/2018,168.419998,169.740005,168.289993,169.619995,162.800888,27067600
5/11/2018,169.419998,169.860001,168.720001,169.460007,162.647278,24688800
5/14/2018,169.850006,170.820007,169.470001,169.75,162.925629,21821700
5/15/2018,168.410004,168.5,166.979996,167.869995,161.121231,49361600
5/16/2018,168.089996,169.369995,168.009995,168.979996,162.18663,22941200
5/17/2018,168.389999,169.610001,167.509995,168.330002,161.562744,27480200
5/18/2018,167.679993,168.259995,167.210007,167.460007,160.727707,26217900
5/21/2018,168.759995,169.5,167.679993,168.399994,161.629868,22954600
5/22/2018,169.169998,169.449997,167.880005,168.179993,161.418762,19477700
5/23/2018,166.899994,169.619995,166.880005,169.600006,162.781647,26557800
5/24/2018,169.550003,169.850006,167.839996,169.550003,162.733673,27696500
5/25/2018,169.529999,170.330002,169.210007,169.720001,162.896866,27460500
5/29/2018,168.949997,169.919998,167.960007,168.970001,162.177002,41220500
5/30/2018,169.580002,170.479996,169.220001,170.179993,163.338364,22665800
5/31/2018,170.179993,171.199997,169.630005,170.070007,163.232773,35670900
6/1/2018,170.919998,172.839996,170.869995,172.740005,165.795441,45543300
6/4/2018,173.179993,174.339996,173.070007,174.300003,167.292694,20459600
6/5/2018,174.710007,175.130005,174.070007,174.839996,167.810974,24779300
6/6/2018,175.020004,175.889999,174.139999,175.860001,168.790039,25036600
6/7/2018,175.889999,175.929993,173.550003,174.429993,167.41748,39600300
6/8/2018,173.610001,174.880005,173.179993,174.440002,167.427109,31780300
6/11/2018,174.309998,175.339996,174.279999,174.910004,167.87822,22319700
6/12/2018,175.149994,176,174.960007,175.830002,168.761246,22511800
6/13/2018,176.100006,177.139999,175.429993,175.820007,168.751663,37858600
6/14/2018,176.630005,177.889999,176.5,177.600006,170.460098,35916000
6/15/2018,176.929993,177.330002,176.110001,176.979996,169.86496,49615700
6/18/2018,175.490005,176.649994,174.940002,176.5,169.766907,31633200
6/19/2018,174.270004,176.039993,173.710007,176,169.28595,38236000
6/20/2018,176.809998,177.979996,176.649994,177.25,170.488281,33038000
6/21/2018,177.699997,177.880005,175.369995,175.710007,169.007019,43469400
6/22/2018,176.300003,176.369995,174.690002,175.320007,168.631897,30073200
6/25/2018,173.729996,173.990005,169.809998,171.369995,164.832596,77799700
6/26/2018,172,173.059998,171.369995,172.070007,165.50589,39008100
6/27/2018,172.800003,173.580002,169.610001,169.729996,163.255142,52843500
6/28/2018,169.520004,171.770004,169.169998,171.190002,164.659439,46407700
6/29/2018,172.009995,172.919998,171.399994,171.649994,165.101868,36408500
7/2/2018,170.039993,172.850006,169.669998,172.800003,166.208038,31770000
7/3/2018,173.449997,173.449997,170.630005,170.800003,164.284332,25512700
7/5/2018,171.910004,173.059998,171.029999,172.919998,166.323425,31626200
7/6/2018,173.320007,175.740005,173,175.610001,168.910873,37005600
7/9/2018,176.520004,177.229996,175.820007,177.190002,170.430573,27362100
7/10/2018,177.520004,177.720001,176.710007,177.320007,170.555618,23902500
7/11/2018,175.929993,177.070007,175.800003,176.419998,169.689957,30280600
7/12/2018,177.199997,179.460007,177.080002,179.460007,172.613953,27930100
7/13/2018,179.449997,179.899994,178.949997,179.610001,172.75824,28049800
7/16/2018,179.649994,179.949997,178.880005,179.179993,172.344635,21405300
7/17/2018,177.279999,180.649994,177.279999,180.270004,173.393082,31034100
7/18/2018,180.289993,180.440002,179.380005,179.929993,173.06601,23220800
7/19/2018,179.279999,179.880005,178.820007,179.029999,172.200378,31094100
7/20/2018,179.570007,180.169998,178.789993,178.990005,172.161911,35897300
7/23/2018,178.460007,179.639999,177.740005,179.559998,172.710175,22184700
7/24/2018,181.410004,182.050003,179.559998,180.300003,173.421921,36900300
7/25/2018,180.380005,182.929993,180.289993,182.820007,175.845825,35026600
7/26/2018,180.339996,180.919998,179.809998,180.050003,173.181458,40873500
7/27/2018,181.190002,181.309998,176.600006,177.619995,170.844147,59456100
7/30/2018,177.630005,177.729996,174.270004,175.110001,168.429901,60193000
7/31/2018,175.800003,177.130005,174.820007,176.449997,169.718781,47285100
8/1/2018,176.860001,177.649994,176.100006,177.119995,170.363235,37101900
8/2/2018,175.869995,179.740005,175.789993,179.529999,172.681305,47178200
8/3/2018,179.869995,180.089996,179.080002,180.080002,173.210266,28934400
